gameId,size,#solutions,clustering,shortest_path,transitivity,completion_rate
340,16,96,0.3331349206349207,2.1052631578947367,0.19230769230769232,0.8
341,17,96,0.5802797202797203,1.9789473684210526,0.19047619047619047,0.91875
342,10,48,0.42658730158730157,2.126315789473684,0.20408163265306123,0.925
343,16,432,0.35464285714285715,2.205263157894737,0.1956521739130435,0.8111111111111111
344,12,192,0.2343722943722944,2.1842105263157894,0.20270270270270271,0.8
345,18,372,0.2511904761904762,2.163157894736842,0.13533834586466165,0.8564516129032258
346,17,216,0.3878846153846153,2.110526315789474,0.2155688622754491,0.7666666666666667
347,16,672,0.2619047619047619,2.1,0.1518987341772152,0.7571428571428571
348,18,72,0.30777777777777776,2.2,0.20134228187919462,0.9333333333333333
349,19,24,0.6053113553113553,2.0736842105263156,0.24277456647398843,0.95
350,18,228,0.22892857142857143,2.289473684210526,0.225,0.8447368421052632
351,15,144,0.28928571428571426,2.268421052631579,0.20300751879699247,0.8833333333333334
352,19,36,0.28623737373737373,2.1526315789473682,0.21710526315789475,0.8833333333333334
353,19,6024,0.11345238095238094,2.1,0.041379310344827586,0.6587649402390439
354,17,492,0.20226190476190475,2.221052631578947,0.168,0.8134146341463415
355,19,72,0.47844516594516595,2.142105263157895,0.22085889570552147,0.9083333333333334
356,10,150,0.46119047619047626,1.9947368421052631,0.1864406779661017,0.892
357,13,66,0.32587301587301587,2.126315789473684,0.20833333333333334,0.8727272727272727
358,15,444,0.18166666666666667,2.1894736842105265,0.15671641791044777,0.7716216216216216
359,17,384,0.2978571428571429,2.142105263157895,0.15,0.85
360,16,1728,0.09333333333333334,2.194736842105263,0.09375,0.6520833333333333
361,14,96,0.13853174603174603,2.231578947368421,0.16535433070866143,0.85
362,16,192,0.4384163059163059,2.1052631578947367,0.21428571428571427,0.75
363,11,48,0.4573076923076923,2.1,0.2413793103448276,0.85
364,17,144,0.23194444444444445,2.1578947368421053,0.1791044776119403,0.8666666666666666
365,18,264,0.3517316017316017,2.0789473684210527,0.16770186335403728,0.8090909090909092
366,18,864,0.20388888888888887,2.1736842105263157,0.13043478260869565,0.7583333333333333
367,16,684,0.31899350649350644,2.0789473684210527,0.1346153846153846,0.8701754385964913
368,12,750,0.22916666666666669,2.2421052631578946,0.1640625,0.7784
369,16,576,0.2907070707070707,2.0789473684210527,0.13043478260869565,0.775
370,12,306,0.2938095238095238,2.3105263157894735,0.175,0.8509803921568627
371,18,24,0.49057692307692297,2.110526315789474,0.23493975903614459,0.9
372,18,1176,0.3610744810744811,2.0105263157894737,0.13043478260869565,0.8183673469387756
373,19,24,0.37305194805194797,2.142105263157895,0.26,0.9
374,15,180,0.2926984126984127,2.1736842105263157,0.1956521739130435,0.8566666666666667
375,19,48,0.5365689865689866,2.0894736842105264,0.23863636363636365,0.9
376,14,432,0.4325,2.1894736842105265,0.2127659574468085,0.8666666666666666
